#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
722335	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Reconstituted Complex	physical	Xiao ZX (1995)	7791904	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722336	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Xiao ZX (1995)	7791904	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722337	4193	5925	110358	111860	-	RP11-174I10.1	MDM2	RB1	ACTFS|HDMX|hdm2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Xiao ZX (1995)	7791904	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723491	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Liberal V (2012)	21697511	9606	9606	Low Throughput	-	Phosphorylation	-	Kinase activity of Cdk2 is stimulated by Cks1 in vivo and in vitro	-	BIOGRID
723947	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Toji S (2004)	15147269	9606	9606	Low Throughput	-	Phosphorylation	-	kinase complex with cyclin D1 purified from Sf9 cells.	-	BIOGRID
726843	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Flemington EK (1993)	8346196	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
726958	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Boyer Arnold N (2005)	15811853	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
727158	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Halder SK (2005)	15922743	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
727397	5925	57786	111860	121759	RP11-174I10.1	-	RB1	RBAK	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ZNF769	Reconstituted Complex	physical	Skapek SX (2000)	10702291	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
727416	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Chang YH (2012)	22768064	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728099	5925	5928	111860	111863	RP11-174I10.1	-	RB1	RBBP4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	NURF55|RBAP48|lin-53	Affinity Capture-Western	physical	Qian YW (1993)	8350924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728100	5925	5928	111860	111863	RP11-174I10.1	-	RB1	RBBP4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	NURF55|RBAP48|lin-53	Reconstituted Complex	physical	Qian YW (1993)	8350924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728306	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Yarbrough WG (1999)	10491434	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
728307	1021	5925	107456	111860	-	RP11-174I10.1	CDK6	RB1	MCPH12|PLSTIRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Yarbrough WG (1999)	10491434	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
728349	5925	516175	111860	172796	RP11-174I10.1	BOS_24815	RB1	PPP1CA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	-	Two-hybrid	physical	Dunaief JL (2002)	12434308	9606	9913	Low Throughput	-	-	-	-	-	BIOGRID
728353	5925	6597	111860	112481	RP11-174I10.1	-	RB1	SMARCA4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BAF190|BAF190A|BRG1|MRD16|RTPS2|SNF2|SNF2L4|SNF2LB|SWI2|hSNF2b	Two-hybrid	physical	Dunaief JL (2002)	12434308	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728354	5925	5499	111860	111493	RP11-174I10.1	-	RB1	PPP1CA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	PP-1A|PP1A|PP1alpha|PPP1A	Affinity Capture-Western	physical	Dunaief JL (2002)	12434308	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728360	5925	6688	111860	112566	RP11-174I10.1	hCG_25181	RB1	SPI1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	OF|PU.1|SFPI1|SPI-1|SPI-A	Reconstituted Complex	physical	Hagemeier C (1993)	8434021	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
729728	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
729729	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
729730	1870	5925	108202	111860	-	RP11-174I10.1	E2F2	RB1	E2F-2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
729731	1871	5925	108203	111860	RP1-177P22.2	RP11-174I10.1	E2F3	RB1	E2F-3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
729732	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Co-fractionation	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
729733	11200	5925	116369	111860	RP11-436C9.1	RP11-174I10.1	CHEK2	RB1	CDS1|CHK2|HuCds1|LFS2|PP1425|RAD53|hCds1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
729735	1111	5925	107536	111860	-	RP11-174I10.1	CHEK1	RB1	CHK1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
729737	1111	5925	107536	111860	-	RP11-174I10.1	CHEK1	RB1	CHK1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
729738	11200	5925	116369	111860	RP11-436C9.1	RP11-174I10.1	CHEK2	RB1	CDS1|CHK2|HuCds1|LFS2|PP1425|RAD53|hCds1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
729739	11200	5925	116369	111860	RP11-436C9.1	RP11-174I10.1	CHEK2	RB1	CDS1|CHK2|HuCds1|LFS2|PP1425|RAD53|hCds1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Inoue Y (2007)	17380128	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
733493	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Reconstituted Complex	physical	Liu X (2006)	16249186	9606	9606	Low Throughput	-	-	-	Human Papillomavirus E7 Oncoprotein	-	BIOGRID
734514	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Dynlacht BD (1997)	9199321	9606	9606	Low Throughput	-	Phosphorylation	-	CCNA2	-	BIOGRID
734515	1021	5925	107456	111860	-	RP11-174I10.1	CDK6	RB1	MCPH12|PLSTIRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Dynlacht BD (1997)	9199321	9606	9606	Low Throughput	-	Phosphorylation	-	CCND2	-	BIOGRID
734516	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Dynlacht BD (1997)	9199321	9606	9606	Low Throughput	-	Phosphorylation	-	CCND1	-	BIOGRID
734666	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Mandal M (1998)	9464540	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
736340	5925	1052	111860	107481	RP11-174I10.1	-	RB1	CEBPD	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	C/EBP-delta|CELF|CRP3|NF-IL6-beta	Affinity Capture-Western	physical	Gery S (2005)	15674331	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736347	4194	5925	110359	111860	RP11-430C7.1	RP11-174I10.1	MDM4	RB1	HDMX|MDMX|MRP1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Uchida C (2006)	16510145	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736348	5925	4194	111860	110359	RP11-174I10.1	RP11-430C7.1	RB1	MDM4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	HDMX|MDMX|MRP1	Affinity Capture-Western	physical	Uchida C (2006)	16510145	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736349	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Uchida C (2006)	16510145	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736354	5925	5076	111860	111110	RP11-174I10.1	RP11-179B2.1	RB1	PAX2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	FSGS7|PAPRS	Affinity Capture-Western	physical	Yuan SS (2002)	12200151	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736394	7343	5925	113190	111860	-	RP11-174I10.1	UBTF	RB1	NOR-90|UBF|UBF-1|UBF1|UBF2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Cavanaugh AH (1995)	7877691	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736395	7343	5925	113190	111860	-	RP11-174I10.1	UBTF	RB1	NOR-90|UBF|UBF-1|UBF1|UBF2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Cavanaugh AH (1995)	7877691	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736400	983	5925	107420	111860	-	RP11-174I10.1	CDK1	RB1	CDC2|CDC28A|P34CDC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Lees JA (1991)	1756735	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
736741	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Moberg K (1996)	8657117	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736743	5925	1870	111860	108202	RP11-174I10.1	-	RB1	E2F2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-2	Affinity Capture-Western	physical	Moberg K (1996)	8657117	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736745	5925	1871	111860	108203	RP11-174I10.1	RP1-177P22.2	RB1	E2F3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-3	Affinity Capture-Western	physical	Moberg K (1996)	8657117	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736747	5925	1874	111860	108206	RP11-174I10.1	-	RB1	E2F4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-4	Affinity Capture-Western	physical	Moberg K (1996)	8657117	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736865	196	5925	106699	111860	-	RP11-174I10.1	AHR	RB1	bHLHe76	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Two-hybrid	physical	Puga A (2000)	10644764	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736866	196	5925	106699	111860	-	RP11-174I10.1	AHR	RB1	bHLHe76	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Puga A (2000)	10644764	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736867	196	5925	106699	111860	-	RP11-174I10.1	AHR	RB1	bHLHe76	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Puga A (2000)	10644764	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
736870	5925	196	111860	106699	RP11-174I10.1	-	RB1	AHR	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	bHLHe76	Affinity Capture-Western	physical	Puga A (2000)	10644764	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
749420	56902	5925	121232	111860	-	RP11-174I10.1	PNO1	RB1	KHRBP1|RRP20	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.841	-	-	Denoised score >= 0.75	-	BIOGRID
752866	5925	2965	111860	109220	RP11-174I10.1	-	RB1	GTF2H1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BTF2|P62|TFB1|TFIIH	Co-fractionation	physical	Havugimana PC (2012)	22939629	9606	9606	High Throughput	0.774	-	-	Denoised score >= 0.75	-	BIOGRID
795765	5813	5925	111772	111860	hCG_45299	RP11-174I10.1	PURA	RB1	PUR-ALPHA|PUR1|PURALPHA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Johnson EM (1995)	7592647	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
795766	5925	5813	111860	111772	RP11-174I10.1	hCG_45299	RB1	PURA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	PUR-ALPHA|PUR1|PURALPHA	Affinity Capture-Western	physical	Johnson EM (1995)	7592647	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
796688	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Knudsen ES (1996)	8626527	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796689	890	5925	107331	111860	-	RP11-174I10.1	CCNA2	RB1	CCN1|CCNA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Knudsen ES (1996)	8626527	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796690	983	5925	107420	111860	-	RP11-174I10.1	CDK1	RB1	CDC2|CDC28A|P34CDC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Knudsen ES (1996)	8626527	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796698	5925	25	111860	106543	RP11-174I10.1	RP11-83J21.1	RB1	ABL1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	Reconstituted Complex	physical	Knudsen ES (1996)	8626527	9606	9606	Low Throughput	-	-	-	phosphorylation of RB inhibits binding to c-Abl	-	BIOGRID
796736	5925	25	111860	106543	RP11-174I10.1	RP11-83J21.1	RB1	ABL1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	Affinity Capture-Western	physical	Knudsen ES (1996)	8626527	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
796737	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Knudsen ES (1996)	8626527	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
796750	891	5925	107332	111860	-	RP11-174I10.1	CCNB1	RB1	CCNB	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Jiang W (1998)	9885575	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796751	983	5925	107420	111860	-	RP11-174I10.1	CDK1	RB1	CDC2|CDC28A|P34CDC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Jiang W (1998)	9885575	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796752	890	5925	107331	111860	-	RP11-174I10.1	CCNA2	RB1	CCN1|CCNA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Jiang W (1998)	9885575	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796753	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Jiang W (1998)	9885575	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796754	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Jiang W (1998)	9885575	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796755	1021	5925	107456	111860	-	RP11-174I10.1	CDK6	RB1	MCPH12|PLSTIRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Jiang W (1998)	9885575	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796756	894	5925	107334	111860	-	RP11-174I10.1	CCND2	RB1	KIAK0002|MPPH3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Jiang W (1998)	9885575	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796802	60561	5925	121942	111860	-	RP11-174I10.1	RINT1	RB1	RINT-1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Kong LJ (2006)	16600870	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
796864	3725	5925	109928	111860	-	RP11-174I10.1	JUN	RB1	AP-1|AP1|c-Jun	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Nead MA (1998)	9545246	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
796865	3725	5925	109928	111860	-	RP11-174I10.1	JUN	RB1	AP-1|AP1|c-Jun	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Nead MA (1998)	9545246	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
796866	2353	5925	108636	111860	-	RP11-174I10.1	FOS	RB1	AP-1|C-FOS|p55	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Nead MA (1998)	9545246	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
796900	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Voit R (1999)	10202152	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
796980	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Brown VD (1999)	10207050	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
796987	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Co-localization	physical	Brown VD (1999)	10207050	9606	9606	Low Throughput	-	-	-	co-localization of Rb and E2F1 on DNA as per EMSA and transcription assays	-	BIOGRID
797069	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Annicotte JS (2006)	17015477	9606	9606	Low Throughput	-	Phosphorylation	-	figure 2F.	-	BIOGRID
797417	983	5925	107420	111860	-	RP11-174I10.1	CDK1	RB1	CDC2|CDC28A|P34CDC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	De Luca A (1997)	9258347	9606	9606	Low Throughput	-	Phosphorylation	-	figure 1.	-	BIOGRID
797418	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	De Luca A (1997)	9258347	9606	9606	Low Throughput	-	Phosphorylation	-	figure 1.	-	BIOGRID
797419	1025	5925	107459	111860	RP11-228B15.5	RP11-174I10.1	CDK9	RB1	C-2k|CDC2L4|CTK1|PITALRE|TAK	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	De Luca A (1997)	9258347	9606	9606	Low Throughput	-	Phosphorylation	-	figure 1.	-	BIOGRID
797445	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Chen Z (2002)	12361598	9606	9606	Low Throughput	-	Phosphorylation	-	figure 2.	-	BIOGRID
797446	983	5925	107420	111860	-	RP11-174I10.1	CDK1	RB1	CDC2|CDC28A|P34CDC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Chen Z (2002)	12361598	9606	9606	Low Throughput	-	Phosphorylation	-	figure 2.	-	BIOGRID
799969	5218	5925	111239	111860	-	RP11-174I10.1	CDK14	RB1	PFTAIRE1|PFTK1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Jiang M (2009)	19524571	9606	9606	Low Throughput	-	Phosphorylation	-	figure 5.	-	BIOGRID
799987	5925	5478	111860	111474	RP11-174I10.1	-	RB1	PPIA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CYPA|CYPH|HEL-S-69p	Reconstituted Complex	physical	Cui Y (2002)	12210730	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
799988	5478	5925	111474	111860	-	RP11-174I10.1	PPIA	RB1	CYPA|CYPH|HEL-S-69p	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Cui Y (2002)	12210730	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
799989	5925	5478	111860	111474	RP11-174I10.1	-	RB1	PPIA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CYPA|CYPH|HEL-S-69p	Affinity Capture-Western	physical	Cui Y (2002)	12210730	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
799990	5478	5925	111474	111860	-	RP11-174I10.1	PPIA	RB1	CYPA|CYPH|HEL-S-69p	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Cui Y (2002)	12210730	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
800030	5218	5925	111239	111860	-	RP11-174I10.1	CDK14	RB1	PFTAIRE1|PFTK1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Shu F (2007)	17517622	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
800176	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Whitaker LL (1998)	9632788	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
800177	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Whitaker LL (1998)	9632788	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
800237	5925	9810	111860	115149	RP11-174I10.1	-	RB1	RNF40	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BRE1B|RBP95|STARING	Two-hybrid	physical	Wen H (2000)	10944455	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
806522	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Reconstituted Complex	physical	Hagemeier C (1993)	8255752	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
806576	5925	1874	111860	108206	RP11-174I10.1	-	RB1	E2F4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-4	Affinity Capture-Western	physical	Ezhevsky SA (1997)	9380698	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
810438	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Bhat UG (1999)	10393912	9606	9606	Low Throughput	-	-	-	figure 2.	-	BIOGRID
810439	7153	5925	113006	111860	-	RP11-174I10.1	TOP2A	RB1	TOP2|TP2A	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Bhat UG (1999)	10393912	9606	9606	Low Throughput	-	-	-	figure 2.	-	BIOGRID
810440	5925	7153	111860	113006	RP11-174I10.1	-	RB1	TOP2A	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	TOP2|TP2A	Affinity Capture-Western	physical	Bhat UG (1999)	10393912	9606	9606	Low Throughput	-	-	-	figure 3.	-	BIOGRID
810691	4851	5925	110913	111860	-	RP11-174I10.1	NOTCH1	RB1	AOS5|AOVD1|TAN1|hN1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Yatim A (2012)	23022380	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
