marker	target	nA	nB	med.grpA	med.grpB	min.grpA	min.grpB	cles	wilcox.p	wilcox_fdr
RB1_5925_ENSG00000139687	RPS6KA4_ENSG00000162302	4	8	0.085	-0.275	-0.3	-1.18	0.296875	0.883168267521655	1
RB1_5925_ENSG00000139687	RPS6KA5_ENSG00000100784	4	8	-0.69	-0.93	-2.52	-1.64	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	RPS6KA6_ENSG00000072133	4	8	0.64	0.41	0.04	0.11	0.421875	0.695120600387787	1
RB1_5925_ENSG00000139687	RPS6KB1_ENSG00000108443	4	8	0.195	-0.72	-1.48	-1.33	0.40625	0.724241145989106	1
RB1_5925_ENSG00000139687	RPS6KB2_ENSG00000175634	4	8	-0.06	0.125	-0.96	-0.45	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	RPS6KC1_ENSG00000136643	4	8	-0.125	-0.31	-0.36	-0.73	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	RPS6KL1_ENSG00000198208	4	8	-0.89	-1.465	-2.25	-3.07	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	RYK_ENSG00000163785	4	8	0.95	0.74	0.21	0.48	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	MAST1_ENSG00000105613	4	8	-0.37	-0.085	-0.47	-1.69	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	SBK1_ENSG00000188322	4	8	0.065	-0.775	-0.51	-2.28	0.15625	0.975757575757576	1
RB1_5925_ENSG00000139687	SKAP1_ENSG00000141293	4	8	1.155	0.36	-0.08	-0.4	0.296875	0.883168267521655	1
RB1_5925_ENSG00000139687	SCYL1_ENSG00000142186	4	8	1.255	0.95	0.73	0.4	0.3125	0.858585858585859	1
RB1_5925_ENSG00000139687	SGK1_ENSG00000118515	4	8	1.365	1.075	1.06	0.51	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	SGK2_ENSG00000101049	4	8	-0.41	-0.28	-1.3	-0.8	0.5625	0.404040404040404	0.8996408996409
RB1_5925_ENSG00000139687	C8orf44.SGK3_ENSG00000270024	4	8	0.155	0.205	-0.48	-1.31	0.421875	0.695120600387787	1
RB1_5925_ENSG00000139687	SIK2_ENSG00000170145	4	8	-0.25	-1.34	-1.56	-2.7	0.1875	0.963636363636364	1
RB1_5925_ENSG00000139687	SLK_ENSG00000065613	4	8	0.92	0.075	-1.42	-1.56	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	SMG1_ENSG00000157106	4	8	-0.75	-1.5	-1.38	-2.65	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	NUAK2_ENSG00000163545	4	8	-0.39	-0.615	-1.23	-2.09	0.34375	0.82530314425508	1
RB1_5925_ENSG00000139687	SIK1_ENSG00000142178	4	8	0.305	0.87	-0.02	-0.18	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	SNRK_ENSG00000163788	4	8	-1.14	-0.42	-1.41	-3.01	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	SPEG_ENSG00000072195	4	8	-0.315	-0.495	-1.9	-2.19	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	SPHK1_ENSG00000176170	4	8	-0.685	-0.265	-1.47	-0.96	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	SPHK2_ENSG00000063176	4	8	-0.26	0.1	-0.53	-1.92	0.5625	0.404040404040404	0.8996408996409
RB1_5925_ENSG00000139687	SRC_ENSG00000197122	4	8	0.095	0.24	-0.11	-0.6	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	SRMS_ENSG00000125508	4	8	-1.645	-1.39	-2.35	-3.14	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	SRP72_ENSG00000174780	4	8	-0.375	-0.45	-0.76	-2.78	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	SRPK1_ENSG00000096063	4	8	0.04	-0.06	-0.64	-1.3	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	SRPK2_ENSG00000135250	4	8	0.65	0.11	0.05	-0.39	0.1875	0.963636363636364	1
RB1_5925_ENSG00000139687	TSSK6_ENSG00000178093	4	8	-0.7225	-0.495	-1.4	-1.58	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	STK10_ENSG00000072786	4	8	0.245	0.095	-0.53	-0.24	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	STK11_ENSG00000118046	4	8	-0.28	-0.83	-1.7	-2.15	0.234375	0.93747863630369	1
RB1_5925_ENSG00000139687	STK16_ENSG00000115661	4	8	0.36	0.645	0.23	0.02	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	STK17A_ENSG00000164543	4	8	-0.505	-0.67	-1.04	-2.37	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	STK17B_ENSG00000081320	4	8	-0.005	0.415	-0.3	-0.76	0.5625	0.404040404040404	0.8996408996409
RB1_5925_ENSG00000139687	STK19_ENSG00000206342	4	8	0.31	0.215	-2.02	-0.97	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	DGCR14_ENSG00000100056	4	8	-1.29	-0.34	-1.46	-1.5	0.875	0.0242424242424242	0.580347689839472
RB1_5925_ENSG00000139687	TSSK3_ENSG00000162526	4	8	-1.04	-1.975	-1.35	-3.13	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	TSSK1B_ENSG00000212122	4	8	0.8075	1.04	0.665	0.055	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	SRPK3_ENSG00000184343	4	8	0.87	0.735	0.41	0.47	0.34375	0.82530314425508	1
RB1_5925_ENSG00000139687	STK24_ENSG00000102572	4	8	0.02	-0.08	-1.24	-0.66	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	STK25_ENSG00000115694	4	8	-0.31	0.11	-0.57	-0.49	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	BRSK2_ENSG00000174672	4	8	0.665	0.56	0.43	0.34	0.40625	0.725295687392782	1
RB1_5925_ENSG00000139687	STK3_ENSG00000104375	4	8	-0.305	0.245	-0.54	-0.76	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	STK31_ENSG00000196335	4	8	-0.095	0.22	-0.24	-0.95	0.609375	0.304879399612213	0.850327700480938
RB1_5925_ENSG00000139687	STK32A_ENSG00000169302	4	8	-0.015	0.37	-0.31	-0.32	0.671875	0.197469036968352	0.785524030110016
RB1_5925_ENSG00000139687	STK32B_ENSG00000152953	4	8	0.705	0.305	0	-0.52	0.28125	0.892929292929293	1
RB1_5925_ENSG00000139687	STK32C_ENSG00000165752	4	8	0.56	0.34	-0.03	-0.39	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	STK33_ENSG00000130413	4	8	-1.29	-1.37	-2.48	-4.2	0.40625	0.724241145989106	1
RB1_5925_ENSG00000139687	STK35_ENSG00000125834	4	8	-0.76	-0.55	-1.64	-1.27	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	STK36_ENSG00000163482	4	8	0.15	0.38	-0.03	-0.55	0.671875	0.197469036968352	0.785524030110016
RB1_5925_ENSG00000139687	STK38_ENSG00000112079	4	8	-0.85	-1.185	-2.16	-2.84	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	STK38L_ENSG00000211455	4	8	-0.71	-0.17	-1.7	-1.23	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	STK39_ENSG00000198648	4	8	-2.54	-3.12	-4.46	-4.43	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	STK4_ENSG00000101109	4	8	0.675	0.575	0.16	-0.75	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	STYK1_ENSG00000060140	4	8	-0.835	-0.22	-1.61	-2.4	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	SYK_ENSG00000165025	4	8	-1.06	-1.04	-1.98	-2.78	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	TAF1_ENSG00000147133	4	8	-0.31	-0.855	-2.01	-2.78	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	TAF1L_ENSG00000122728	4	8	-0.175	-0.155	-1.51	-0.59	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	TAOK2_ENSG00000149930	4	8	1.095	0.51	-0.77	-0.82	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	TBK1_ENSG00000183735	4	8	-0.765	0.005	-1.02	-1.67	0.65625	0.221949232900729	0.785524030110016
RB1_5925_ENSG00000139687	TEC_ENSG00000135605	4	8	0.735	0.855	0.41	-0.35	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	TEK_ENSG00000120156	4	8	0.52	0.635	-0.13	-0.42	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	TESK1_ENSG00000107140	4	8	-1.08	-1.245	-1.57	-3.31	0.34375	0.816161616161616	1
RB1_5925_ENSG00000139687	TESK2_ENSG00000070759	4	8	0.925	0.54	0.56	-0.53	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	TEX14_ENSG00000121101	4	8	-1.03	-0.825	-1.38	-3.41	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	TGFBR1_ENSG00000106799	4	8	0.225	0.41	-0.34	-0.54	0.515625	0.5	0.95015912763432
RB1_5925_ENSG00000139687	TGFBR2_ENSG00000163513	4	8	-2.195	-1.255	-2.65	-2.73	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	TGFBR3_ENSG00000069702	4	8	0.155	0.49	-0.17	-0.5	0.8125	0.0545454545454545	0.695454545454545
RB1_5925_ENSG00000139687	THNSL1_ENSG00000185875	4	8	0.74	0.81	0.24	-0.37	0.65625	0.23030303030303	0.785524030110016
RB1_5925_ENSG00000139687	TJP2_ENSG00000119139	4	8	0.615	0.93	-0.32	-0.56	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	TK2_ENSG00000166548	4	8	0.97	0.32	-1	-0.4	0.34375	0.816161616161616	1
RB1_5925_ENSG00000139687	TLK1_ENSG00000198586	4	8	-0.315	0.375	-0.5	-0.01	0.75	0.107070707070707	0.728080808080808
RB1_5925_ENSG00000139687	TLK2_ENSG00000146872	4	8	0.345	0.635	-0.14	-0.48	0.5625	0.404040404040404	0.8996408996409
RB1_5925_ENSG00000139687	TNIK_ENSG00000154310	4	8	0.24	-0.23	-0.71	-0.95	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	TNK1_ENSG00000174292	4	8	0.65	-0.82	-0.62	-0.98	0.078125	0.991389374421402	1
RB1_5925_ENSG00000139687	TNK2_ENSG00000061938	4	8	-0.305	-0.98	-1.04	-2.38	0.28125	0.899030099153014	1
RB1_5925_ENSG00000139687	FPGT.TNNI3K_ENSG00000259030	4	8	1.005	1.175	0.53	0.89	0.734375	0.116831732478345	0.738802660753878
RB1_5925_ENSG00000139687	PBK_ENSG00000168078	4	8	0.825	0.44	0.24	0.02	0.3125	0.858585858585859	1
RB1_5925_ENSG00000139687	TP53RK_ENSG00000172315	4	8	-0.265	-0.575	-0.88	-3.42	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	TPK1_ENSG00000196511	4	8	-2.225	-1.585	-2.4	-4.05	0.625	0.275758854010894	0.811363636363637
RB1_5925_ENSG00000139687	TRIB1_ENSG00000173334	4	8	0.285	-0.255	-0.02	-1.52	0.1875	0.963636363636364	1
RB1_5925_ENSG00000139687	TRIB2_ENSG00000071575	4	8	-1.465	-1.385	-3.43	-4.04	0.53125	0.466666666666667	0.917064220183487
RB1_5925_ENSG00000139687	TRIB3_ENSG00000101255	4	8	-0.18	-0.575	-1.32	-2.88	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	TRIO_ENSG00000038382	4	8	0.415	0.615	-0.19	-1.01	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	TRPM6_ENSG00000119121	4	8	0.995	0.485	-0.01	0.02	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	TRPM7_ENSG00000092439	4	8	0.625	0.06	0.22	-2.1	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	TSKS_ENSG00000126467	4	8	0.93	0.235	-1.71	-0.68	0.25	0.923232323232323	1
RB1_5925_ENSG00000139687	TTBK1_ENSG00000146216	4	8	-0.14	-0.78	-0.24	-3.61	0.125	0.985858585858586	1
RB1_5925_ENSG00000139687	TTBK2_ENSG00000128881	4	8	-0.365	-0.675	-1.28	-2.17	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	TTK_ENSG00000112742	4	8	-0.205	-1.21	-1.48	-3.16	0.1875	0.963636363636364	1
RB1_5925_ENSG00000139687	TYK2_ENSG00000105397	4	8	-0.315	0.175	-0.92	-0.58	0.8125	0.0545454545454545	0.695454545454545
RB1_5925_ENSG00000139687	TYRO3_ENSG00000092445	4	8	-0.015	-0.02	-0.74	-0.53	0.59375	0.341414141414141	0.852341597796142
RB1_5925_ENSG00000139687	UCK1_ENSG00000130717	4	8	0.2	-0.045	-0.92	-0.8	0.46875	0.595959595959596	0.988279840108938
RB1_5925_ENSG00000139687	UHMK1_ENSG00000152332	4	8	-0.045	-0.27	-0.93	-3.08	0.40625	0.715151515151515	1
RB1_5925_ENSG00000139687	ULK1_ENSG00000177169	4	8	0.71	0.63	0.35	-0.55	0.4375	0.658585858585859	0.998365823843532
RB1_5925_ENSG00000139687	ULK2_ENSG00000083290	4	8	-0.29	-0.235	-0.86	-2.2	0.53125	0.466043535614895	0.917064220183487
RB1_5925_ENSG00000139687	ULK4_ENSG00000168038	4	8	-0.84	-0.53	-1.31	-1.76	0.6875	0.183838383838384	0.763143058491896
RB1_5925_ENSG00000139687	CMPK1_ENSG00000162368	4	8	-0.625	-0.2	-1.51	-1.35	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	UCK2_ENSG00000143179	4	8	0.355	-0.155	0.27	-2.02	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	UCKL1_ENSG00000198276	4	8	0.645	0.915	0.3	0.18	0.59375	0.341414141414141	0.852341597796142
RB1_5925_ENSG00000139687	VRK1_ENSG00000100749	4	8	-0.02	-0.64	-0.53	-1.83	0.21875	0.945454545454545	1
RB1_5925_ENSG00000139687	VRK2_ENSG00000028116	4	8	-0.49	0.4	-0.83	-0.58	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	VRK3_ENSG00000105053	4	8	0.51	0.785	-0.13	0.56	0.609375	0.304565035041814	0.850327700480938
RB1_5925_ENSG00000139687	WEE1_ENSG00000166483	4	8	-4.375	-3.37	-5.3	-12.94	0.625	0.284848484848485	0.811363636363637
RB1_5925_ENSG00000139687	WNK4_ENSG00000126562	4	8	-0.26	-0.075	-0.62	-1.44	0.5	0.533333333333333	0.95015912763432
RB1_5925_ENSG00000139687	XYLB_ENSG00000093217	4	8	1.02	0.54	-0.19	0.2	0.375	0.76969696969697	1
RB1_5925_ENSG00000139687	YES1_ENSG00000176105	4	8	-0.89	-0.22	-2.42	-1.55	0.71875	0.141414141414141	0.738802660753878
RB1_5925_ENSG00000139687	MLTK_ENSG00000091436	4	8	0.905	0.95	0.36	0.52	0.5625	0.39928088150241	0.8996408996409
RB1_5925_ENSG00000139687	ZAP70_ENSG00000115085	4	8	-1.115	-0.76	-2.66	-2.02	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	AAK1_ENSG00000115977	4	8	-1.065	-0.65	-2.22	-1.94	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	AATK_ENSG00000181409	4	8	-0.085	0.16	-0.45	-1.94	0.53125	0.466666666666667	0.917064220183487
CDKN2A_1029_ENSG00000147889	ABL1_ENSG00000097007	4	8	-0.42	-0.265	-1.59	-0.67	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	ABL2_ENSG00000143322	4	8	0.095	-0.68	-0.34	-1.7	0.15625	0.975757575757576	1
CDKN2A_1029_ENSG00000147889	ACVR1_ENSG00000115170	4	8	-0.4	0.56	-1.81	-0.42	0.9375	0.0108128071080587	0.513405238828966
CDKN2A_1029_ENSG00000147889	ACVR1B_ENSG00000135503	4	8	-0.29	-0.355	-1.24	-1.2	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	ACVR1C_ENSG00000123612	4	8	0.385	0.635	0.16	-0.1	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	ACVR2A_ENSG00000121989	4	8	0.895	0.255	0.29	0.03	0.25	0.925937161449478	1
CDKN2A_1029_ENSG00000147889	ACVR2B_ENSG00000114739	4	8	-1.43	-1.175	-2.55	-3.5	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	ACVRL1_ENSG00000139567	4	8	-0.545	-0.65	-2.7	-1.74	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	ADCK1_ENSG00000063761	4	8	-0.08	0.55	-0.57	-1.29	0.703125	0.153241117159388	0.763143058491896
CDKN2A_1029_ENSG00000147889	ADCK2_ENSG00000133597	4	8	-0.23	-0.645	-0.93	-1.19	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	ADCK4_ENSG00000123815	4	8	0.57	0.715	0.35	-0.09	0.546875	0.432450308568006	0.917064220183487
CDKN2A_1029_ENSG00000147889	ADCK5_ENSG00000261694	4	8	0.895	0.51	-0.86	-1.33	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	ADK_ENSG00000156110	4	8	0.375	-0.015	-0.53	-0.63	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	ADPGK_ENSG00000159322	4	8	-2.39	-0.98	-2.93	-2.54	0.90625	0.0141414141414141	0.513405238828966
CDKN2A_1029_ENSG00000147889	ADRBK1_ENSG00000173020	4	8	-0.325	-1.13	-0.94	-2.15	0.078125	0.991389374421402	1
CDKN2A_1029_ENSG00000147889	ADRBK2_ENSG00000100077	4	8	1.015	1.39	0.58	0.97	0.796875	0.0628533942309357	0.724389267120545
CDKN2A_1029_ENSG00000147889	MAGI2_ENSG00000187391	4	8	-0.325	-0.175	-0.76	-0.71	0.6875	0.174696855744921	0.763143058491896
CDKN2A_1029_ENSG00000147889	AK1_ENSG00000106992	4	8	-1.73	-0.605	-1.8	-1.18	1	0.00202020202020202	0.288484848484849
CDKN2A_1029_ENSG00000147889	RP4.592A1.2_ENSG00000185839	4	8	-0.29	-0.395	-0.8	-1.57	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	AK4_ENSG00000162433	4	8	-0.405	0.08	-1.15	-0.73	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	AK3_ENSG00000147853	4	8	0.265	-0.135	-0.32	-1.57	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	AK5_ENSG00000154027	4	8	0.545	0.95	0.13	-0.38	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	AK7_ENSG00000140057	4	8	-0.74	0.225	-2.3	-0.48	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	AKT1_ENSG00000142208	4	8	-1.375	0.15	-4.07	-1.48	0.84375	0.0363636363636364	0.649837540036897
CDKN2A_1029_ENSG00000147889	AKT2_ENSG00000105221	4	8	-0.98	-0.01	-1.56	-1.61	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	AKT3_ENSG00000117020	4	8	-1.265	-0.485	-1.77	-1.47	0.8125	0.0545454545454545	0.695454545454545
CDKN2A_1029_ENSG00000147889	ALK_ENSG00000171094	4	8	0.38	-0.31	0.07	-1.72	0.03125	0.997979797979798	1
CDKN2A_1029_ENSG00000147889	STRADB_ENSG00000082146	4	8	-0.645	-0.55	-1.97	-1.14	0.609375	0.304879399612213	0.850327700480938
CDKN2A_1029_ENSG00000147889	CDK15_ENSG00000138395	4	8	0.18	0.835	-0.11	-0.41	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	AMHR2_ENSG00000135409	4	8	-0.07	-0.315	-0.58	-1.24	0.28125	0.892929292929293	1
CDKN2A_1029_ENSG00000147889	ANKK1_ENSG00000170209	4	8	0.265	0.305	-0.41	-0.81	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	RIPK4_ENSG00000183421	4	8	-0.625	0.36	-1.17	-0.27	0.890625	0.0205920815776947	0.580347689839472
CDKN2A_1029_ENSG00000147889	ARAF_ENSG00000078061	4	8	0.635	0.765	0.33	0.11	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	NUAK1_ENSG00000074590	4	8	0	0.49	-1.55	-0.39	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	DBF4_ENSG00000006634	4	8	0.61	0.305	0.2	-0.67	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	ATM_ENSG00000149311	4	8	-0.68	-0.205	-1.59	-1.86	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	ATR_ENSG00000175054	4	8	-0.755	-0.405	-1.89	-2.69	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	AURKA_ENSG00000087586	4	8	-5.365	-2.495	-7.62	-5.39	0.875	0.0242424242424242	0.580347689839472
CDKN2A_1029_ENSG00000147889	AURKB_ENSG00000178999	4	8	-0.365	-0.8	-1.41	-1.64	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	AURKC_ENSG00000105146	4	8	-1.935	-0.835	-3.31	-2.42	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	AXL_ENSG00000167601	4	8	0.82	0.44	-0.26	-1.08	0.359375	0.802530963031648	1
CDKN2A_1029_ENSG00000147889	MAGI1_ENSG00000151276	4	8	-0.265	0.485	-0.45	-0.55	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	BCKDK_ENSG00000103507	4	8	-2.44	0.075	-3.21	-1.91	0.96875	0.00404040404040404	0.331628181543331
CDKN2A_1029_ENSG00000147889	BCR_ENSG00000186716	4	8	-2.19	-1.15	-5.05	-2.16	0.78125	0.0767676767676768	0.724389267120545
CDKN2A_1029_ENSG00000147889	BLK_ENSG00000136573	4	8	0.435	0.715	0	-0.02	0.609375	0.304879399612213	0.850327700480938
CDKN2A_1029_ENSG00000147889	BMP2K_ENSG00000138756	4	8	0.31	-0.13	0.16	-0.79	0.203125	0.955565356763677	1
CDKN2A_1029_ENSG00000147889	BMPR1A_ENSG00000107779	4	8	-0.31	0.15	-1.38	-1.36	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	BMPR1B_ENSG00000138696	4	8	0.455	0.46	0.29	-0.7	0.484375	0.567549691431994	0.988279840108938
CDKN2A_1029_ENSG00000147889	BMPR2_ENSG00000204217	4	8	0.245	-0.135	0.15	-1.08	0.09375	0.991919191919192	1
CDKN2A_1029_ENSG00000147889	BMX_ENSG00000102010	4	8	0.93	1.005	0.77	0.25	0.59375	0.335291447235305	0.852341597796142
CDKN2A_1029_ENSG00000147889	BRAF_ENSG00000157764	4	8	-2.09	-1.51	-3.34	-3.74	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	BRD2_ENSG00000236227	4	8	0.325	0.645	-0.37	-0.08	0.578125	0.366823394411382	0.8996408996409
CDKN2A_1029_ENSG00000147889	BRD3_ENSG00000169925	4	8	0.315	0.895	-1.01	-0.68	0.65625	0.221949232900729	0.785524030110016
CDKN2A_1029_ENSG00000147889	BRD4_ENSG00000141867	4	8	-2.28	-1.37	-6.08	-4.53	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	BRDT_ENSG00000137948	4	8	0.8	0.375	0.4	-0.19	0.15625	0.974802831393524	1
CDKN2A_1029_ENSG00000147889	BTK_ENSG00000010671	4	8	-2.325	-1.04	-3.11	-3.63	0.8125	0.0545454545454545	0.695454545454545
CDKN2A_1029_ENSG00000147889	BUB1_ENSG00000169679	4	8	-0.71	0.335	-1.31	-0.3	0.96875	0.00404040404040404	0.331628181543331
CDKN2A_1029_ENSG00000147889	BUB1B_ENSG00000156970	4	8	-1.365	0.28	-1.83	-1.26	0.9375	0.00808080808080808	0.422172949002217
CDKN2A_1029_ENSG00000147889	PSTK_ENSG00000179988	4	8	0.08	0	-0.73	-1.55	0.53125	0.466666666666667	0.917064220183487
CDKN2A_1029_ENSG00000147889	TSSK4_ENSG00000139908	4	8	0.39	0.025	-0.01	-0.95	0.28125	0.892929292929293	1
CDKN2A_1029_ENSG00000147889	LMBR1_ENSG00000105983	4	8	0.82	-0.185	0.23	-0.83	0.0625	0.995959595959596	1
CDKN2A_1029_ENSG00000147889	IPPK_ENSG00000127080	4	8	0.625	0.115	-3.79	-0.58	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	C9orf96_ENSG00000260489	4	8	-1.16	-1.6	-2.33	-3.04	0.484375	0.567549691431994	0.988279840108938
CDKN2A_1029_ENSG00000147889	CALM1_ENSG00000198668	4	8	-0.22	0.025	-1.06	-0.5	0.6875	0.174696855744921	0.763143058491896
CDKN2A_1029_ENSG00000147889	CALM2_ENSG00000143933	4	8	-1.395	-1.17	-2.95	-2.97	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	CALM3_ENSG00000160014	4	8	-0.55	-0.745	-1.06	-1.89	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	CAMK1_ENSG00000134072	4	8	-1.085	-0.37	-1.84	-1.2	0.734375	0.116831732478345	0.738802660753878
CDKN2A_1029_ENSG00000147889	CAMK1D_ENSG00000183049	4	8	0.87	0.225	-0.37	-0.27	0.375	0.77805076709927	1
CDKN2A_1029_ENSG00000147889	CAMK1G_ENSG00000008118	4	8	0.24	0.46	-0.23	0.09	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	CAMK2A_ENSG00000070808	4	8	0.5	0.23	-0.16	-0.52	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	CAMK2B_ENSG00000058404	4	8	-0.575	-0.06	-1.24	-1.02	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	CAMK2D_ENSG00000145349	4	8	0.845	0.53	0.14	0.29	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	CAMK2G_ENSG00000148660	4	8	0.51	0.565	-0.13	-0.32	0.421875	0.695120600387787	1
CDKN2A_1029_ENSG00000147889	CAMK2N1_ENSG00000162545	4	8	-2.17	-0.49	-3.46	-3.04	0.84375	0.0370122221683013	0.649837540036897
CDKN2A_1029_ENSG00000147889	CAMK4_ENSG00000152495	4	8	0.125	0.66	-0.07	-0.29	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	CAMKK1_ENSG00000004660	4	8	0.7975	1.155	0.725	0.225	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	CAMKK2_ENSG00000110931	4	8	0.73	0.84	0.62	0.4	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	SHPK_ENSG00000262304	4	8	-0.25	-0.36	-2.3	-1.09	0.46875	0.595959595959596	0.988279840108938
